control_scope,dataset,source_model,seed,layer,probe_split,N,T,D,coordinate_system,offline_only,family,condition,alpha,scale_mode,mask_seed,target_zero_fraction,achieved_zero_fraction,mask_replicate,marginal_preservation_check,r50,r80,r90,r95,r99,stable_rank,spectral_entropy,entropy_effective_rank,normalized_entropy_effective_rank,mean_abs_g,rms_g,exact_zero_fraction,near_zero_fraction,temporal_gate_cosine,adjacent_timestep_cosine,checkpoint_sha256,method,epoch100_test_accuracy,selected_test_accuracy,source_file
offline_post_hoc,N-MNIST,SNN-DFA,20260831,H3,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635183129.0,0.9024095052083332,0.9024095052083332,9.0,nan,69,211,332,443,629,30.228236760298,5.734141597095521,309.24739792668623,0.3865592474083578,0.0024541716037404,0.0502274052010479,0.9024095052083332,0.9024095052083332,0.0217929892241954,0.0311710109963196,b486ef7efe077a5e11dbfa4148cfa5a8ec90514c3508227a9bf491bde631d58a,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=301
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190100.0,0.0,0.0,0.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=302
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190100.0,0.25,0.25,0.0,nan,131,333,462,561,691,62.78187134915802,6.181219174283653,483.5811668273284,0.6044764585341604,0.0112390110063746,0.0659789152388535,0.25,0.25,0.0442705601453781,0.0807457077096234,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=303
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190100.0,0.5,0.5,0.0,nan,130,330,458,558,688,79.76002376931848,6.185068398190335,485.4461661126856,0.606807707640857,0.009170552942981,0.0659715521212543,0.5,0.5,0.0304183326661586,0.0557144365232435,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=304
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190100.0,0.75,0.75,0.0,nan,122,314,441,541,680,61.61151330290885,6.1384379438874985,463.3292589975508,0.5791615737469384,0.0064825316262593,0.0659636700991304,0.75,0.75,0.0169622842222452,0.0318751445118815,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=305
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190100.0,0.8905414225260416,0.8905414225260416,0.0,nan,104,286,413,519,665,41.96370693368681,6.0340860939542695,417.4171552050132,0.5217714440062664,0.0042910781848335,0.0659583671274672,0.8905414225260416,0.8905414225260416,0.0096884714439511,0.0176800562235383,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=306
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190101.0,0.0,0.0,1.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=307
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190101.0,0.25,0.25,1.0,nan,132,336,464,562,691,61.273625520812864,6.181493946922946,483.7140599577119,0.6046425749471399,0.0112476583568345,0.0659789799456158,0.25,0.25,0.0443099774420261,0.0814072899000576,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=308
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190101.0,0.5,0.5,1.0,nan,130,333,462,560,689,61.809102284457126,6.176269479840288,481.19350179385134,0.6014918772423141,0.0091810749979687,0.0659715543185754,0.5,0.5,0.0306051671504974,0.0562796298953359,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=309
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190101.0,0.75,0.75,1.0,nan,124,320,448,547,682,100.24055610850344,6.164480361661279,475.553962647633,0.5944424533095413,0.0064898658625744,0.0659637009918145,0.75,0.75,0.0170234516263008,0.0310304796537083,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=310
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190101.0,0.8905414225260416,0.8905414225260416,1.0,nan,108,289,413,517,667,75.70545421149619,6.060505508764884,428.5920391398432,0.535740048924804,0.0042956472247342,0.0659583769750285,0.8905414225260416,0.8905414225260416,0.0097450744360685,0.0175550854550773,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=311
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190102.0,0.0,0.0,2.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=312
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190102.0,0.25,0.25,2.0,nan,131,335,464,563,692,59.99676185673628,6.182414912952916,484.1597493760568,0.605199686720071,0.0112460015449242,0.0659788531449446,0.25,0.25,0.0441935323178768,0.0810639481445833,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=313
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190102.0,0.5,0.5,2.0,nan,133,335,463,561,690,77.10181139678575,6.19753324545188,491.5350480820319,0.6144188101025398,0.0091804778950539,0.0659715459446605,0.5,0.5,0.030473742634058,0.0565044178725918,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=314
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190102.0,0.75,0.75,2.0,nan,128,324,450,549,684,80.59148482302874,6.172307302097759,479.2906997205228,0.5991133746506534,0.0064805847361683,0.065963606763792,0.75,0.75,0.0170526802539825,0.0323851467890491,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=315
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190102.0,0.8905414225260416,0.8905414225260416,2.0,nan,111,294,418,519,666,44.34292942811644,6.066812182326914,431.3035706064951,0.5391294632581188,0.0042853816951069,0.0659583705549246,0.8905414225260416,0.8905414225260416,0.0098895551636815,0.0180207046371577,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=316
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190103.0,0.0,0.0,3.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=317
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190103.0,0.25,0.25,3.0,nan,131,334,463,562,691,60.309135816350405,6.17812271792001,482.08609475325454,0.6026076184415682,0.0112416962963272,0.0659789115297915,0.25,0.25,0.0441885814070701,0.0812016539609285,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=318
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190103.0,0.5,0.5,3.0,nan,130,334,462,561,690,70.89100726504857,6.186543271801748,486.1626660964252,0.6077033326205314,0.0091803205361309,0.065971620547696,0.5,0.5,0.0305763147771358,0.0561492799727437,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=319
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190103.0,0.75,0.75,3.0,nan,125,324,451,549,684,47.71983752705671,6.156039339549217,471.5566953781811,0.5894458692227263,0.0064919019061818,0.0659636787955967,0.75,0.75,0.0170802697539329,0.0318942881527743,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=320
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190103.0,0.8905414225260416,0.8905414225260416,3.0,nan,109,296,422,521,664,30.55022498054317,6.032290908446783,416.66848617836695,0.5208356077229587,0.0042945809247276,0.0659584838400657,0.8905414225260416,0.8905414225260416,0.0096427071839571,0.0172297529474318,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=321
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190104.0,0.0,0.0,4.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=322
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190104.0,0.25,0.25,4.0,nan,129,332,461,561,692,61.82914804611993,6.172108916169373,479.19562462118455,0.5989945307764807,0.0112440213990358,0.0659788890327692,0.25,0.25,0.0442456230521202,0.0812237298764018,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=323
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190104.0,0.5,0.5,4.0,nan,131,334,462,561,691,80.92769730504585,6.192186213097939,488.91380844867007,0.6111422605608375,0.0091818772267221,0.0659715049284443,0.5,0.5,0.030594166368246,0.0561841066787048,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=324
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190104.0,0.75,0.75,4.0,nan,122,319,446,546,683,70.91370594354856,6.14067438220539,464.3666258773136,0.5804582823466419,0.006498149844231,0.0659635849337937,0.75,0.75,0.0170269608497619,0.0309850455920926,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=325
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190104.0,0.8905414225260416,0.8905414225260416,4.0,nan,108,293,419,522,667,63.507069092496685,6.064444911110743,430.28376563209423,0.5378547070401178,0.0043013689465884,0.0659584113262023,0.8905414225260416,0.8905414225260416,0.0096077844500541,0.017208456081247,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=326
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190105.0,0.0,0.0,5.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=327
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190105.0,0.25,0.25,5.0,nan,131,335,464,562,692,62.26882716537876,6.184825131416717,485.32808755296736,0.6066601094412092,0.0112450451960692,0.0659789441733977,0.25,0.25,0.0442476384341716,0.0811474090346087,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=328
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190105.0,0.5,0.5,5.0,nan,131,332,460,559,690,81.35669260938087,6.191492831057031,488.5749218968416,0.610718652371052,0.0091858186170685,0.0659714414210433,0.5,0.5,0.0304535869508981,0.0561965232634101,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=329
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190105.0,0.75,0.75,5.0,nan,126,323,450,548,683,83.80505930492004,6.168443852347003,477.4425565890269,0.5968031957362837,0.0064753285880903,0.0659635605841133,0.75,0.75,0.0169722270220518,0.0307323559662546,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=330
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190105.0,0.8905414225260416,0.8905414225260416,5.0,nan,113,303,427,527,671,62.48524780274682,6.095858673293866,444.0151454808798,0.5550189318510997,0.0042818635842897,0.0659583506717111,0.8905414225260416,0.8905414225260416,0.0095224771648645,0.0180418092350934,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=331
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190106.0,0.0,0.0,6.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=332
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190106.0,0.25,0.25,6.0,nan,132,335,463,562,693,61.99209532225756,6.181247033209122,483.5946390666733,0.6044932988333417,0.011246830663955,0.0659787876042133,0.25,0.25,0.044401079416275,0.0815124730363659,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=333
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190106.0,0.5,0.5,6.0,nan,135,336,464,562,691,81.95005737214831,6.200135132415618,492.8156319606639,0.6160195399508299,0.0091864375991245,0.0659714583295634,0.5,0.5,0.0306461900472641,0.0559212328763672,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=334
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190106.0,0.75,0.75,6.0,nan,128,325,453,552,686,102.69324721120188,6.177938058086896,481.9970810343328,0.602496351292916,0.0064909711919003,0.0659636660146423,0.75,0.75,0.0169890597462654,0.0308295993519503,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=335
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190106.0,0.8905414225260416,0.8905414225260416,6.0,nan,109,300,428,528,670,51.1964729141764,6.070536398723807,432.9128331972393,0.5411410414965492,0.0042923104068276,0.065958372010416,0.8905414225260416,0.8905414225260416,0.0095771150663495,0.0170527810849267,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=336
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190107.0,0.0,0.0,7.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=337
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190107.0,0.25,0.25,7.0,nan,130,334,463,563,693,62.44726104941664,6.17847856074115,482.25767215472666,0.6028220901934084,0.0112365650168591,0.0659788481000396,0.25,0.25,0.044110856950283,0.0802790361553141,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=338
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190107.0,0.5,0.5,7.0,nan,132,333,462,561,690,77.69398069211337,6.193689676751994,489.6494254377756,0.6120617817972195,0.009170870883873,0.0659714313239941,0.5,0.5,0.0303318947553634,0.0556424097044332,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=339
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190107.0,0.75,0.75,7.0,nan,125,323,451,551,685,51.285311142951606,6.152294561304862,469.7941224065742,0.5872426530082178,0.0064838924172951,0.0659636390540855,0.75,0.75,0.0167062971740961,0.03076714616172,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=340
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190107.0,0.8905414225260416,0.8905414225260416,7.0,nan,124,315,438,536,671,85.72122709905136,6.149455942394235,468.46244688046846,0.5855780586005855,0.0042915138552565,0.0659583985486789,0.8905414225260416,0.8905414225260416,0.0095777017995715,0.0177889335795215,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=341
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190108.0,0.0,0.0,8.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=342
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190108.0,0.25,0.25,8.0,nan,131,335,464,563,692,60.56815219873098,6.178031639537161,482.04218913080734,0.6025527364135091,0.0112422342487119,0.0659788272117021,0.25,0.25,0.0443712510168552,0.081297822653278,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=343
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190108.0,0.5,0.5,8.0,nan,129,329,457,557,690,62.89916999104486,6.175179971617733,480.66952300843593,0.6008369037605449,0.0091839001464638,0.0659715993472346,0.5,0.5,0.0306347329169511,0.0560234988338547,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=344
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190108.0,0.75,0.75,8.0,nan,124,318,446,547,682,63.37578535537573,6.148619663757312,468.0708455106941,0.5850885568883677,0.0064927906422021,0.0659635463474572,0.75,0.75,0.0169628020375967,0.0312501376583389,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=345
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190108.0,0.8905414225260416,0.8905414225260416,8.0,nan,110,294,421,524,667,54.38312589423174,6.065102794721485,430.566935405635,0.5382086692570437,0.0042980721885663,0.0659583581764219,0.8905414225260416,0.8905414225260416,0.0095205949619412,0.0178265841409149,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=346
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190109.0,0.0,0.0,9.0,nan,128,333,463,562,692,49.5920722082469,6.156307662460865,471.6832418205877,0.5896040522757346,0.0129845715701086,0.0659849421825243,0.0,0.0,0.0581362098455429,0.1064368299023559,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=347
offline_post_hoc,N-MNIST,SNN-DFA,20260901,H1,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190109.0,0.25,0.25,9.0,nan,131,335,464,563,692,62.23153822639502,6.183111941934239,484.497340394656,0.60562167549332,0.0112414890694328,0.0659789039846101,0.25,0.25,0.0442240759730339,0.0809225572512789,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,,,,results/frozen_sources/mechanisms/random_mask_control_per_seed.csv#row=348
