dataset,source_model,seed,layer,checkpoint,checkpoint_file,checkpoint_sha256,probe_split,N,T,D,coordinate_system,offline_only,family,condition,alpha,scale_mode,mask_seed,target_zero_fraction,achieved_zero_fraction,spectrum_reused_by_scale_invariance,mean_abs_g,rms_g,l2_norm_all_T_N_D,mean_per_sample_timestep_l2,exact_zero_fraction,near_zero_fraction,near_zero_threshold,temporal_gate_cosine,adjacent_timestep_cosine,norm_cv_over_time,gate_temporal_variance,zero_norm_fraction,cosine_definition,variance_definition,r50,r80,r90,r95,r99,stable_rank,spectral_entropy,entropy_effective_rank,normalized_entropy_effective_rank,ann_target_source,mask_replicate,marginal_preservation_check
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190124.0,0.75,0.75,False,0.0039933207185496,0.0506826056041109,177.6640407200625,1.1428054204162814,0.75,0.75,1e-06,0.0335414111614227,0.0535572945464322,0.7211996203432436,0.002449032765146,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",87,256,383,495,671,51.43248946862518,5.91105230752764,369.0943518873968,0.4613679398592459,tables/5_seed_review/gate_per_seed.csv,4.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190124.0,0.8770187174479167,0.8770187174479167,False,0.002803001513266,0.0506794368968323,177.65293305635217,1.0361244458133456,0.8770187174479167,0.8770187174479167,1e-06,0.0227406360208988,0.0348517309177009,0.935383116474998,0.0024663862922313,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",75,237,362,478,660,43.993375157824886,5.830289939643025,340.45737685316766,0.4255717210664596,tables/5_seed_review/gate_per_seed.csv,4.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190125.0,0.0,0.0,False,0.007992614992574,0.0506946907210867,177.70640418360176,1.2622161225251112,0.0,0.0,1e-06,0.0856544226408004,0.1364355746944233,0.4768006940193525,0.0023495129215,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.68307580580713,5.969187366391296,391.1876493187913,0.4889845616484891,tables/5_seed_review/gate_per_seed.csv,5.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190125.0,0.25,0.25,False,0.0069232195783714,0.0506920989214493,177.69731882599618,1.2458222740503615,0.25,0.25,1e-06,0.0687045156955719,0.1092309018652628,0.5133060856220897,0.0023829736263956,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",94,272,403,515,684,46.67259646336278,5.978974558410638,395.0350749934516,0.4937938437418145,tables/5_seed_review/gate_per_seed.csv,5.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190125.0,0.5,0.5,False,0.0056525911304914,0.0506873221294173,177.68057414280534,1.2154802543212226,0.5,0.5,1e-06,0.0513494163751602,0.080259884160312,0.5768509536505986,0.0024163187739603,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",94,273,402,514,683,39.98894243204991,5.978730817997871,394.93880071465816,0.4936735008933227,tables/5_seed_review/gate_per_seed.csv,5.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190125.0,0.75,0.75,False,0.0039907133404792,0.0506826105498695,177.6640580570449,1.142339622086327,0.75,0.75,1e-06,0.0337355732917785,0.0501157737259776,0.7236603004273812,0.0024490851636996,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",90,260,386,497,673,27.546477722797786,5.918062173298409,371.6907432966819,0.4646134291208523,tables/5_seed_review/gate_per_seed.csv,5.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190125.0,0.8770187174479167,0.8770187174479167,False,0.0028009957154408,0.0506795024940697,177.65316300250714,1.035233858685673,0.8770187174479167,0.8770187174479167,1e-06,0.022688902914524,0.0318548565609638,0.9363539652956951,0.0024660052158865,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",77,235,358,469,653,27.73011489430863,5.817051379670463,335.9799144220059,0.4199748930275073,tables/5_seed_review/gate_per_seed.csv,5.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190126.0,0.0,0.0,False,0.007992614992574,0.0506946907210867,177.70640418360176,1.2622161225251112,0.0,0.0,1e-06,0.0856544226408004,0.1364355746944233,0.4768006940193525,0.0023495129215,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.68307580580713,5.969187366391296,391.1876493187913,0.4889845616484891,tables/5_seed_review/gate_per_seed.csv,6.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190126.0,0.25,0.25,False,0.0069190082100468,0.0506921006322612,177.6973248231207,1.2457643556090243,0.25,0.25,1e-06,0.0685155987739563,0.1083167851193886,0.5114489061945613,0.0023831225287176,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",99,278,408,520,686,51.288717076964126,6.010083556130307,407.51736942579606,0.5093967117822451,tables/5_seed_review/gate_per_seed.csv,6.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190126.0,0.5,0.5,False,0.0056511526449375,0.0506873427808931,177.6806465349904,1.2163592595393709,0.5,0.5,1e-06,0.0512402988970279,0.0795210096095234,0.573855321969305,0.0024162303827347,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",100,276,405,517,683,58.71106131353453,6.018513854483498,410.9673843289723,0.5137092304112154,tables/5_seed_review/gate_per_seed.csv,6.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190126.0,0.75,0.75,False,0.0039985655836907,0.0506826028536178,177.66403107841813,1.1430230019550047,0.75,0.75,1e-06,0.0337084084749221,0.0512233001591842,0.72148899751844,0.0024495354230203,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",97,270,397,507,675,65.91082865284703,5.995245102569353,401.5150843101392,0.501893855387674,tables/5_seed_review/gate_per_seed.csv,6.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190126.0,0.8770187174479167,0.8770187174479167,False,0.0028024556768308,0.0506795178792403,177.65321693405812,1.0345385451636446,0.8770187174479167,0.8770187174479167,1e-06,0.0231871008872985,0.0330694349165611,0.9367569976572652,0.0024662847450321,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",75,233,356,465,648,43.57971575757549,5.814002819387376,334.95721906526063,0.4186965238315758,tables/5_seed_review/gate_per_seed.csv,6.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190127.0,0.0,0.0,False,0.007992614992574,0.0506946907210867,177.70640418360176,1.2622161225251112,0.0,0.0,1e-06,0.0856544226408004,0.1364355746944233,0.4768006940193525,0.0023495129215,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.68307580580713,5.969187366391296,391.1876493187913,0.4889845616484891,tables/5_seed_review/gate_per_seed.csv,7.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190127.0,0.25,0.25,False,0.0069259208511577,0.0506920907413541,177.6972901512935,1.247699302050186,0.25,0.25,1e-06,0.0685012340545654,0.1090348994489225,0.5084321721286655,0.0023826296696715,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",98,276,406,517,685,52.47236871864883,6.006202043642075,405.9386515558602,0.5074233144448252,tables/5_seed_review/gate_per_seed.csv,7.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190127.0,0.5,0.5,False,0.0056558122846397,0.0506873069304775,177.68052086407235,1.2183478724882255,0.5,0.5,1e-06,0.0510591603815555,0.0811456856111855,0.5693020461005731,0.0024159765554644,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",99,275,404,514,682,52.8798901685723,6.010579748047538,407.71962642563074,0.5096495330320384,tables/5_seed_review/gate_per_seed.csv,7.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190127.0,0.75,0.75,False,0.0039957906214618,0.0506825715563938,177.6639213683655,1.1424441333209585,0.75,0.75,1e-06,0.0333934240043163,0.0508245072405831,0.7227357496815835,0.0024500073106639,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",91,265,392,501,674,35.74950686348735,5.9497658872200745,383.6635080158067,0.4795793850197584,tables/5_seed_review/gate_per_seed.csv,7.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190127.0,0.8770187174479167,0.8770187174479167,False,0.0028065512858607,0.0506794746009736,177.65306522536807,1.0372883893466365,0.8770187174479167,0.8770187174479167,1e-06,0.0227320343255996,0.03358061434956,0.9315220392130386,0.0024663363138798,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",69,224,349,461,646,20.787137615584864,5.7267890759301325,306.9819883296736,0.383727485412092,tables/5_seed_review/gate_per_seed.csv,7.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190128.0,0.0,0.0,False,0.007992614992574,0.0506946907210867,177.70640418360176,1.2622161225251112,0.0,0.0,1e-06,0.0856544226408004,0.1364355746944233,0.4768006940193525,0.0023495129215,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.68307580580713,5.969187366391296,391.1876493187913,0.4889845616484891,tables/5_seed_review/gate_per_seed.csv,8.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190128.0,0.25,0.25,False,0.0069208742801183,0.0506921138801053,177.69737126243555,1.2463988192593236,0.25,0.25,1e-06,0.0683164894580841,0.1085809961922253,0.5117981765323351,0.0023831045277171,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",98,277,406,517,685,50.58220462096492,6.002774596534908,404.5496999377139,0.5056871249221424,tables/5_seed_review/gate_per_seed.csv,8.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190128.0,0.5,0.5,False,0.0056512175990918,0.0506874232165538,177.68092849611784,1.217342915932654,0.5,0.5,1e-06,0.0511367842555046,0.0808866600469372,0.5734839314544249,0.0024160716111064,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",101,279,407,518,685,63.45250270245017,6.028397815931564,415.0495106690056,0.5188118883362569,tables/5_seed_review/gate_per_seed.csv,8.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190128.0,0.75,0.75,False,0.003996265084777,0.0506825985071233,177.66401584210973,1.145921742545095,0.75,0.75,1e-06,0.0336840413510799,0.0510629033765647,0.7177016336206986,0.0024495589709403,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",94,265,394,507,678,47.59152901820186,5.981143131115067,395.892666813397,0.4948658335167462,tables/5_seed_review/gate_per_seed.csv,8.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190128.0,0.8770187174479167,0.8770187174479167,False,0.0028067600618656,0.0506795014148464,177.65315921937113,1.0367228038565024,0.8770187174479167,0.8770187174479167,1e-06,0.0228653382509946,0.0327798821184088,0.9356336335221168,0.0024660676565852,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",77,230,350,462,648,25.16797112253612,5.788677777588893,326.58092615434543,0.4082261576929318,tables/5_seed_review/gate_per_seed.csv,8.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190129.0,0.0,0.0,False,0.007992614992574,0.0506946907210867,177.70640418360176,1.2622161225251112,0.0,0.0,1e-06,0.0856544226408004,0.1364355746944233,0.4768006940193525,0.0023495129215,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.68307580580713,5.969187366391296,391.1876493187913,0.4889845616484891,tables/5_seed_review/gate_per_seed.csv,9.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190129.0,0.25,0.25,False,0.0069235913823772,0.0506919960672199,177.69695827827368,1.2466656539736467,0.25,0.25,1e-06,0.0685293674468994,0.1090992795222158,0.5107570983497066,0.0023829339133597,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",97,276,406,518,686,47.60337120715083,5.993735661075367,400.9094779600823,0.5011368474501028,tables/5_seed_review/gate_per_seed.csv,9.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190129.0,0.5,0.5,False,0.0056565304461867,0.0506872841747781,177.68044109568712,1.216525225173231,0.5,0.5,1e-06,0.0512356013059616,0.0804043132601021,0.574482841964395,0.0024162262621335,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,271,400,511,682,59.80785914309022,5.988439637167566,398.7918641960466,0.4984898302450583,tables/5_seed_review/gate_per_seed.csv,9.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190129.0,0.75,0.75,False,0.0039938224471232,0.0506826931289799,177.66434753187104,1.1426857560031574,0.75,0.75,1e-06,0.0334416888654232,0.049646338388195,0.722572729313347,0.0024498169057956,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",86,255,383,495,672,44.4985215612162,5.911391838341892,369.2196920704522,0.4615246150880652,tables/5_seed_review/gate_per_seed.csv,9.0,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190129.0,0.8770187174479167,0.8770187174479167,False,0.0028006823906237,0.0506795318645861,177.65326595863024,1.037323607912525,0.8770187174479167,0.8770187174479167,1e-06,0.0227239746600389,0.0332633675067408,0.9328382359066532,0.0024661698472164,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",74,228,351,463,648,32.50870698431231,5.793366842427428,328.1158812315903,0.4101448515394879,tables/5_seed_review/gate_per_seed.csv,9.0,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190800.0,0.0,0.0,False,0.0127484654715901,0.0654185280154216,229.3197022261208,1.788884841525267,0.0,0.0,1e-06,0.0580960139632225,0.1067043914341143,0.2070840842017045,0.0038840226140507,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,331,459,557,683,54.376903728769086,6.149796433048668,468.62198112400233,0.5857774764050029,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.25,nan,global_frobenius_norm_matched,204635190800.0,0.25,0.25,False,0.0110393883625056,0.0654125047357147,229.2985880746578,1.7786489393083285,0.25,0.25,1e-06,0.0441682152450084,0.081121448684684,0.234472922495549,0.0039471442821693,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",129,331,459,556,683,67.03165615261187,6.169790358277647,478.0858688376974,0.5976073360471217,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.50,nan,global_frobenius_norm_matched,204635190800.0,0.5,0.5,False,0.0090099820677633,0.0654055707257889,229.27428142729747,1.7573958542940669,0.5,0.5,1e-06,0.0304286703467369,0.0555307024584111,0.2834165868709463,0.0040094562361275,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",131,331,459,556,682,89.10735412390386,6.1886473200616585,487.1866526888957,0.6089833158611196,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0.75,nan,global_frobenius_norm_matched,204635190800.0,0.75,0.75,False,0.0063652277419376,0.0653976812641014,229.24662551604823,1.696564186178539,0.75,0.75,1e-06,0.0170519743114709,0.0314050010123767,0.3991727830600456,0.004070850884502,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",127,321,447,545,677,94.90622479106956,6.165102930807125,475.8501200516274,0.5948126500645343,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,ann_matched,nan,global_frobenius_norm_matched,204635190800.0,0.8660709635416667,0.8660709635416667,False,0.0046567687501876,0.0653934843634113,229.23191359809329,1.5999830205067205,0.8660709635416667,0.8660709635416667,1e-06,0.0108351446688175,0.0201135353955991,0.5517615145838584,0.0040999180432012,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",117,301,426,526,666,65.06492894855863,6.101840878580399,446.6792960341288,0.5583491200426609,tables/5_seed_review/gate_per_seed.csv,0.0,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,random_sparsity,0,nan,global_frobenius_norm_matched,204635190801.0,0.0,0.0,False,0.0127484654715901,0.0654185280154216,229.3197022261208,1.788884841525267,0.0,0.0,1e-06,0.0580960139632225,0.1067043914341143,0.2070840842017045,0.0038840226140507,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,331,459,557,683,54.376903728769086,6.149796433048668,468.62198112400233,0.5857774764050029,tables/5_seed_review/gate_per_seed.csv,1.0,nan
