dataset,source_model,seed,layer,checkpoint,checkpoint_file,checkpoint_sha256,probe_split,N,T,D,coordinate_system,offline_only,family,condition,alpha,scale_mode,mask_seed,target_zero_fraction,achieved_zero_fraction,spectrum_reused_by_scale_invariance,mean_abs_g,rms_g,l2_norm_all_T_N_D,mean_per_sample_timestep_l2,exact_zero_fraction,near_zero_fraction,near_zero_threshold,temporal_gate_cosine,adjacent_timestep_cosine,norm_cv_over_time,gate_temporal_variance,zero_norm_fraction,cosine_definition,variance_definition,r50,r80,r90,r95,r99,stable_rank,spectral_entropy,entropy_effective_rank,normalized_entropy_effective_rank,ann_target_source,mask_replicate,marginal_preservation_check
N-MNIST,SNN-DFA,20260901,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,unscaled,nan,0.5,0.5,False,0.0128915102360115,0.0659847299166383,231.30448016787335,1.8057656731547176,0.5,0.5,1e-06,0.0575964301824569,0.1062248896637688,0.2044685181401948,0.0039532037385556,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,333,463,562,692,49.83948890912017,6.157201729867152,472.10514701092666,0.5901314337636583,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,global_frobenius_norm_matched,nan,0.5,0.5,True,0.0128915102360115,0.0659847299166383,231.1921844482422,1.8057656731547176,0.5,0.5,1e-06,0.0575964301824569,0.1062248896637688,0.2044685181401948,0.0039532037385556,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,333,463,562,692,49.83948890912017,6.157201729867152,472.10514701092666,0.5901314337636583,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,unscaled,nan,0.75,0.75,False,0.0125856961367708,0.0659813390419628,231.29259371315644,1.8056632858503876,0.75,0.75,1e-06,0.05529061332345,0.1035761196812502,0.2044914170092343,0.0039619770227265,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",129,334,463,562,692,51.29535363540086,6.161907028886484,474.3317772686612,0.5929147215858265,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,global_frobenius_norm_matched,nan,0.75,0.75,True,0.0125857051305317,0.0659813862208456,231.19216918945312,1.8056645769392772,0.75,0.75,1e-06,0.05529061332345,0.1035761196812502,0.2044914170092343,0.0039619770227265,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",129,334,463,562,692,51.29535363540086,6.161907028886484,474.3317772686612,0.5929147215858265,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,unscaled,nan,0.8905414225260416,0.8905414225260416,False,0.0118109057209089,0.0659422166191161,231.15545301877435,1.8045073839787116,0.8905414225260416,0.8905414225260416,1e-06,0.0489111430943012,0.0927837277379916,0.2047243911935393,0.0039843411828419,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",131,336,465,563,693,56.44409728339456,6.176293467791222,481.2050447784079,0.6015063059730098,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H1,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,global_frobenius_norm_matched,nan,0.8905414225260416,0.8905414225260416,True,0.0118130613220547,0.0659542516903138,231.19227600097656,1.804836723431661,0.8905414225260416,0.8905414225260416,1e-06,0.0489111430943012,0.0927837277379916,0.2047243911935393,0.0039843411828419,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",131,336,465,563,693,56.44409728339456,6.176293467791222,481.2050447784079,0.6015063059730098,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,unscaled,nan,0.0,0.0,False,0.0186192920542552,0.0796819855352072,279.3191737883867,2.138506678302862,0.0,0.0,1e-06,0.0835643112659454,0.1270122363172993,0.294775340090343,0.0056435348699137,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",106,300,431,537,678,34.045276655207715,6.001673610192041,404.1045413448045,0.5051306766810056,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,global_frobenius_norm_matched,nan,0.0,0.0,True,0.0186192920542552,0.0796819855352072,279.1363220214844,2.138506678302862,0.0,0.0,1e-06,0.0835643112659454,0.1270122363172993,0.294775340090343,0.0056435348699137,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",106,300,431,537,678,34.045276655207715,6.001673610192041,404.1045413448045,0.5051306766810056,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,unscaled,nan,0.25,0.25,False,0.0185651193983004,0.0796818716108112,279.318774435035,2.1385019326975465,0.25,0.25,1e-06,0.0832652449607849,0.1269581548586096,0.2947778270746641,0.0056448180875168,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",106,300,431,537,678,34.06724456062081,6.001837358581532,404.17071823066686,0.5052133977883336,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,global_frobenius_norm_matched,nan,0.25,0.25,True,0.0185651193983004,0.0796818716108112,279.1363220214844,2.1385019326975465,0.25,0.25,1e-06,0.0832652449607849,0.1269581548586096,0.2947778270746641,0.0056448180875168,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",106,300,431,537,678,34.06724456062081,6.001837358581532,404.17071823066686,0.5052133977883336,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,unscaled,nan,0.5,0.5,False,0.0183559480681831,0.0796806838968695,279.31461099363975,2.138459744187512,0.5,0.5,1e-06,0.0818854123353958,0.1261696550304098,0.2947930861215135,0.0056515065700755,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",106,300,431,537,678,34.25132809906785,6.003294898000606,404.7602425075932,0.5059503031344914,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,global_frobenius_norm_matched,nan,0.5,0.5,True,0.0183559480681831,0.0796806838968695,279.1363220214844,2.138459744187512,0.5,0.5,1e-06,0.0818854123353958,0.1261696550304098,0.2947930861215135,0.0056515065700755,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",106,300,431,537,678,34.25132809906785,6.003294898000606,404.7602425075932,0.5059503031344914,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,unscaled,nan,0.75,0.75,False,0.0177010415512858,0.0796682719037437,279.271101690479,2.138075161959259,0.75,0.75,1e-06,0.076805979013443,0.12041447537106,0.2948719010494638,0.0056775607244575,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",107,301,432,538,678,35.55116246143482,6.013817065661641,409.04168315802656,0.5113021039475332,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,global_frobenius_norm_matched,nan,0.75,0.75,True,0.0177011407261052,0.0796687182715077,279.1363525390625,2.1380871412158267,0.75,0.75,1e-06,0.076805979013443,0.12041447537106,0.2948719010494638,0.0056775607244575,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",107,301,432,538,678,35.55116246143482,6.013817065661641,409.04168315802656,0.5113021039475332,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,unscaled,nan,0.7554581705729166,0.7554581705729166,False,0.017672818719154,0.079667355891488,279.267890678796,2.1380477430641025,0.7554581705729166,0.7554581705729166,1e-06,0.0765765458345413,0.1201070318164864,0.2948763521351352,0.0056787240087767,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",107,301,432,538,678,35.627492592470574,6.014397188723408,409.2790465149724,0.5115988081437155,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H2,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,global_frobenius_norm_matched,nan,0.7554581705729166,0.7554581705729166,True,0.0176729261622848,0.0796678402392442,279.13629150390625,2.1380607416546504,0.7554581705729166,0.7554581705729166,1e-06,0.0765765458345413,0.1201070318164864,0.2948763521351352,0.0056787240087767,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",107,301,432,538,678,35.627492592470574,6.014397188723408,409.2790465149724,0.5115988081437155,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,unscaled,nan,0.0,0.0,False,0.007992614992574,0.0506946907210867,177.70640418360176,1.2622161225251112,0.0,0.0,1e-06,0.0856544226408004,0.1364355746944233,0.4768006940193525,0.0023495129215,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.68307580580713,5.969187366391296,391.1876493187913,0.4889845616484891,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,global_frobenius_norm_matched,nan,0.0,0.0,True,0.007992614992574,0.0506946907210867,177.63258361816406,1.2622161225251112,0.0,0.0,1e-06,0.0856544226408004,0.1364355746944233,0.4768006940193525,0.0023495129215,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.68307580580713,5.969187366391296,391.1876493187913,0.4889845616484891,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,unscaled,nan,0.25,0.25,False,0.0079448794561297,0.0506945793226872,177.70601368493948,1.26221027276535,0.25,0.25,1e-06,0.0853892639279365,0.1363654239962551,0.4768069270872136,0.0023499672476287,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.72695198591075,5.969355347035157,391.2533667914717,0.4890667084893396,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,global_frobenius_norm_matched,nan,0.25,0.25,True,0.0079448794561297,0.0506945793226872,177.63258361816406,1.26221027276535,0.25,0.25,1e-06,0.0853892639279365,0.1363654239962551,0.4768069270872136,0.0023499672476287,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.72695198591075,5.969355347035157,391.2533667914717,0.4890667084893396,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,unscaled,nan,0.5,0.5,False,0.007831329883339,0.0506940547285014,177.70417475969816,1.2621807586344511,0.5,0.5,1e-06,0.0845875889062881,0.1359941215616791,0.4768404083973115,0.0023511412726004,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.83460779031277,5.969812295158234,391.43219013645887,0.4892902376705736,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,global_frobenius_norm_matched,nan,0.5,0.5,True,0.007831329883339,0.0506940547285014,177.63258361816406,1.2621807586344511,0.5,0.5,1e-06,0.0845875889062881,0.1359941215616791,0.4768404083973115,0.0023511412726004,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,41.83460779031277,5.969812295158234,391.43219013645887,0.4892902376705736,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,unscaled,nan,0.75,0.75,False,0.0076047656805864,0.0506919075281706,177.69664791133474,1.2620746116073585,0.75,0.75,1e-06,0.0824673995375633,0.1344099416272678,0.4769464230561682,0.0023542145713365,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,42.22425336214301,5.971626050454361,392.1427965826889,0.4901784957283611,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,global_frobenius_norm_matched,nan,0.75,0.75,True,0.0076047665617531,0.050691913510323,177.632568359375,1.2620747599458964,0.75,0.75,1e-06,0.0824673995375633,0.1344099416272678,0.4769464230561682,0.0023542145713365,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,273,404,516,685,42.22425336214301,5.971626050454361,392.1427965826889,0.4901784957283611,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,unscaled,nan,0.8770187174479167,0.8770187174479167,False,0.0073118641395564,0.0506846087383108,177.67106255550237,1.261795739112087,0.8770187174479167,0.8770187174479167,1e-06,0.0781670808792114,0.1294684905189748,0.4771413656561256,0.0023600370602194,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,274,405,517,685,43.46086536748315,5.977599131139847,394.4921064708424,0.493115133088553,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260901,H3,completed_epoch_100,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_dense/seed_20260901/epoch_100.pt,554990a77b2d2e8f6498d66d6182e5b9f7b8a61fd2c63c09d3ded066f44b5563,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,ann_matched,nan,global_frobenius_norm_matched,nan,0.8770187174479167,0.8770187174479167,True,0.0073119242817339,0.0506850256327686,177.63255310058594,1.2618061177350013,0.8770187174479167,0.8770187174479167,1e-06,0.0781670808792114,0.1294684905189748,0.4771413656561256,0.0023600370602194,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",95,274,405,517,685,43.46086536748315,5.977599131139847,394.4921064708424,0.493115133088553,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,unscaled,nan,0.0,0.0,False,0.0127484654715901,0.0654185280154216,229.3197022261208,1.788884841525267,0.0,0.0,1e-06,0.0580960139632225,0.1067043914341143,0.2070840842017045,0.0038840226140507,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,331,459,557,683,54.376903728769086,6.149796433048668,468.62198112400233,0.5857774764050029,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0,nan,global_frobenius_norm_matched,nan,0.0,0.0,True,0.0127484654715901,0.0654185280154216,229.2097320556641,1.788884841525267,0.0,0.0,1e-06,0.0580960139632225,0.1067043914341143,0.2070840842017045,0.0038840226140507,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,331,459,557,683,54.376903728769086,6.149796433048668,468.62198112400233,0.5857774764050029,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,unscaled,nan,0.25,0.25,False,0.0127330642584161,0.0654185183428238,229.3196683195625,1.7888845151095532,0.25,0.25,1e-06,0.0580311864614486,0.106698535871419,0.2070841932981862,0.0038842236668905,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,331,459,557,683,54.4007299640104,6.14988477591886,468.66338236357495,0.5858292279544687,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.25,nan,global_frobenius_norm_matched,nan,0.25,0.25,True,0.0127330642584161,0.0654185183428238,229.2097320556641,1.7888845151095532,0.25,0.25,1e-06,0.0580311864614486,0.106698535871419,0.2070841932981862,0.0038842236668905,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,331,459,557,683,54.4007299640104,6.14988477591886,468.66338236357495,0.5858292279544687,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,unscaled,nan,0.5,0.5,False,0.0126611514540036,0.0654183379760807,229.31903605758777,1.7888787226637866,0.5,0.5,1e-06,0.0575910434126853,0.1065149656382206,0.2070858501806842,0.0038857319009919,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,331,459,557,683,54.61649813559508,6.150624650211041,469.0102626599554,0.5862628283249443,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.50,nan,global_frobenius_norm_matched,nan,0.5,0.5,True,0.0126611514540036,0.0654183379760807,229.2097320556641,1.7888787226637866,0.5,0.5,1e-06,0.0575910434126853,0.1065149656382206,0.2070858501806842,0.0038857319009919,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",128,331,459,557,683,54.61649813559508,6.150624650211041,469.0102626599554,0.5862628283249443,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,unscaled,nan,0.75,0.75,False,0.0123691801688241,0.0654152117550178,229.30807732609333,1.788783967762047,0.75,0.75,1e-06,0.0553656220436096,0.1040055235528994,0.2071078442339472,0.0038940158155674,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",129,331,459,557,683,56.06242942959224,6.15521386615465,471.167598488776,0.5889594981109699,tables/5_seed_review/gate_per_seed.csv,nan,nan
N-MNIST,SNN-DFA,20260908,H1,completed_epoch_100,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,basis_eval,512,30,800,same_trained_model_and_neuron_coordinates,True,magnitude_sparsity,0.75,nan,global_frobenius_norm_matched,nan,0.75,0.75,True,0.0123691875322511,0.0654152507329234,229.209716796875,1.7887850335342332,0.75,0.75,1e-06,0.0553656220436096,0.1040055235528994,0.2071078442339472,0.0038940158155674,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",129,331,459,557,683,56.06242942959224,6.15521386615465,471.167598488776,0.5889594981109699,tables/5_seed_review/gate_per_seed.csv,nan,nan
