dataset,method,seed,layer,checkpoint,checkpoint_rule,width,probe_split,source_file,checkpoint_sha256,git_commit,provenance_status,mean_abs_g,rms_g,l2_norm_all_T_N_D,mean_per_sample_timestep_l2,exact_zero_fraction,near_zero_fraction,near_zero_threshold,temporal_gate_cosine,adjacent_timestep_cosine,norm_cv_over_time,gate_temporal_variance,zero_norm_fraction,cosine_definition,variance_definition,input_csv
N-MNIST,SNN-DFA,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,0.0081510223586264,0.0513310471256206,179.93710343081227,1.2730505536103005,0.0,0.0,1e-06,0.0859434977173805,0.1359379417304784,0.4839890608032999,0.0024074218638685,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,0.0127484654715901,0.0654185280154216,229.3197022261208,1.788884841525267,0.0,0.0,1e-06,0.0580960139632225,0.1067043914341143,0.2070840842017045,0.0038840226140507,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,0.0180714903137724,0.0784339304263179,274.9442109970391,2.0978275386700624,0.0,0.0,1e-06,0.0834382772445678,0.1277970875771341,0.3060682971227998,0.0054703020651909,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260908/epoch_100.pt,9aad88592135096912c2e9971ced9f74b63d546bdd69208e989abf481efd833e,UNAVAILABLE,real_checkpoint_replay,0.0080752498187902,0.0510966494466838,179.11544009525807,1.2686475287219816,0.0,0.0,1e-06,0.0864801332354545,0.1353426659684559,0.4808315073887553,0.002385791022067,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260908.csv
N-MNIST,SNN-DFA,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,0.0129003077359401,0.0657509936496103,230.48513536173976,1.7936994476844343,0.0,0.0,1e-06,0.0591618828475475,0.1082726318798727,0.2076694120491711,0.0039164940511069,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,0.0189121758631138,0.0803018161682661,281.4919431935676,2.142642404076342,0.0,0.0,1e-06,0.086343914270401,0.1300357798676937,0.3124204665410565,0.005715427510469,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,0.0076598762941635,0.0495530769009986,173.70456327978292,1.2196309752031165,0.0,0.0,1e-06,0.0866505652666091,0.1357857885571708,0.5007162573507393,0.0022485829195603,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,0.0125399515634074,0.0648233262756018,227.23326754345996,1.7708581180841363,0.0,0.0,1e-06,0.0577606633305549,0.10571942270405,0.2088612055919909,0.0038148680434816,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,0.0187023040796299,0.0798131234254295,279.7788677443478,2.1278719393064502,0.0,0.0,1e-06,0.0862229540944099,0.1306824314420197,0.3143915440178949,0.0056491428788165,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260909.csv
N-MNIST,SNN-DFA,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/dfa_trained/seed_20260909/epoch_100.pt,0800c9e1ee7b4cf64c5099e83f65ae2c8adb1bf072ccdaa45be9f1911ae9bad7,UNAVAILABLE,real_checkpoint_replay,0.0076949526751224,0.0496889647003527,174.18090768295752,1.2293457530347984,0.0,0.0,1e-06,0.085133671760559,0.1321142973336983,0.4941190481245318,0.0022607538422988,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/dfa_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260830,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,0.0050434985229662,0.0397073600540874,139.1911475238634,1.0549207556135278,0.0,0.0,1e-06,0.0410203896462917,0.125035328394259,0.3268774388066552,0.0014647781809786,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,0.0151025261003721,0.0709692675625278,248.77739989515288,1.967766697635616,0.0,0.0,1e-06,0.1365435123443603,0.2190805719499762,0.1838454247762571,0.0042115988755964,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,0.0119089859408186,0.0639059189531289,224.01736555985897,1.7082053746541712,0.0,0.0,1e-06,0.1045815050601959,0.1339438756229522,0.3135009069788383,0.0035642153147322,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,0.0049830244020874,0.0393807484573687,138.04623527384155,1.048535261491168,0.0,0.0,1e-06,0.0410172306001186,0.1234250683249035,0.3276546292977995,0.001442145450009,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,0.0150377400169888,0.0709588811315936,248.74099104706545,1.9675641029383728,0.0,0.0,1e-06,0.1359692066907882,0.2189658396883337,0.1842758553789861,0.004215407288628,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260830,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260830/epoch_100.pt,a0b1f2882ec75eaac0ffac0d00a6d8982401e9139ae70995d499e09e067c5b84,UNAVAILABLE,real_checkpoint_replay,0.0119642928233141,0.0641525525168102,224.88192086395148,1.7140346876925796,0.0,0.0,1e-06,0.1045855805277824,0.1344863574332419,0.3100885912526802,0.0035900795248301,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/bptt_trained_20260830.csv
N-MNIST,matched SNN-BPTT,20260831,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260831/epoch_100.pt,357d3640f99b0cfbbb828f68ee6a43f64e1a763012803411748d5deacc093fb7,UNAVAILABLE,real_checkpoint_replay,0.0049607311554581,0.0390412332448258,136.85609037447804,1.035139860916875,0.0,0.0,1e-06,0.0433243885636329,0.1263347850191971,0.3317875183469351,0.001413346128059,0.0,canonical epsilon=1e-12; zero-vector effects retained,"population, time axis then sample/feature mean",04_gate_statistics/bptt_trained_20260831.csv
