dataset,method,seed,layer,checkpoint,checkpoint_rule,width,probe_split,source_file,checkpoint_sha256,git_commit,provenance_status,temporal_mode,r50,r80,r90,r95,r99,stable_rank,spectral_entropy,entropy_effective_rank,stable_rank_over_D,entropy_rank_over_D,input_csv
N-MNIST,matched SNN-BPTT,20260901,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,3,3,7,1.324568675375829,0.8578003954103653,2.357968387201961,0.0016557108442197,0.0029474604840024,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,timestep,1,2,4,5,14,1.3654900724481374,1.0988627961880424,3.000751616698685,0.0017068625905601,0.0037509395208733,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_fit,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,3,3,6,1.2625520017454115,0.7807099200164191,2.183021486171058,0.0015781900021817,0.0027287768577138,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,timestep,1,2,4,7,19,1.7585561803988434,1.4099436637843832,4.095724659944062,0.0021981952254985,0.00511965582493,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H1,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,2,3,3,7,2.035190736036846,1.193863649081652,3.2998059017188446,0.002543988420046,0.0041247573771485,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,timestep,2,3,5,7,16,2.4243378184196698,1.649563297869611,5.204706424432469,0.0030304222730245,0.0065058830305405,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H2,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,3,3,5,1.92053750636569,1.0759800959291017,2.9328659823657275,0.0024006718829571,0.0036660824779571,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,timestep,1,3,4,6,10,1.6474949995785335,1.3366589849066692,3.806305314465894,0.0020593687494731,0.0047578816430823,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260901,H3,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,completed_epoch_100,800,basis_eval,results/experiment03_soft_spectral/experiment03_20260831_server/checkpoints/full_bptt/seed_20260901/epoch_100.pt,e6fa6653b618112c29d0cb33a3a241b19ca29b81f1b30d540f6941d226efd493,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,3,3,4,6,2.43221323208388,1.277421678167033,3.5873783753408666,0.0030402665401048,0.004484222969176,01_spectral_metrics/bptt_trained_20260901.csv
N-MNIST,matched SNN-BPTT,20260908,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,timestep,1,3,6,11,20,1.6042953859095113,1.5531189643781405,4.726188030549474,0.0020053692323868,0.0059077350381868,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,1,3,4,6,1.1939076500621844,0.6878889289339197,1.9895110975595829,0.0014923845625777,0.0024868888719494,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,timestep,2,7,10,14,21,3.2899771924454835,2.262942145761537,9.61132552931766,0.0041124714905568,0.012014156911647,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,3,4,5,6,2.492536094607553,1.4754586589216665,4.373041047317276,0.0031156701182594,0.0054663013091465,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,timestep,3,5,7,9,14,3.740215849394957,2.043352388088199,7.716434369358903,0.0046752698117436,0.0096455429616986,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,4,5,5,6,3.049994293695491,1.605973284941297,4.9827068370183465,0.0038124928671193,0.0062283835462729,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,timestep,2,6,10,15,31,2.5380060016607078,2.1969392348857717,8.997432284302533,0.0031725075020758,0.0112467903553781,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,3,5,6,12,2.134026027569498,1.5789607084363604,4.849912717697189,0.0026675325344618,0.0060623908971214,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,timestep,2,4,7,10,23,2.584733093843374,1.9812249936302404,7.251620735667044,0.0032309163673042,0.0090645259195838,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,4,5,6,9,2.418917049086167,1.66904336198741,5.307088405494082,0.0030236463113577,0.0066338605068676,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,timestep,2,4,6,9,21,2.413798642131956,1.799446012892555,6.046296965865262,0.0030172483026649,0.0075578712073315,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260908,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260908/epoch_100.pt,da788649d6b999c28f343f26c74881473c1d5361ccde354e476bd8389f242354,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,4,5,7,12,3.2776653750868285,1.8230118620631943,6.190475257763621,0.0040970817188585,0.0077380940722045,01_spectral_metrics/bptt_trained_20260908.csv
N-MNIST,matched SNN-BPTT,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,timestep,2,5,8,11,20,2.9991930192490663,2.148605646310834,8.572896409759528,0.0037489912740613,0.0107161205121994,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,3,4,6,1.6277351066320769,1.1627860335228832,3.1988329287679416,0.00203466888329,0.0039985411609599,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,timestep,2,5,8,9,16,3.038619343778242,2.074263011685773,7.958678843813854,0.0037982741797228,0.0099483485547673,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,1,3,3,6,1.2336808112065396,0.7485166403017293,2.113862072032439,0.0015421010140081,0.0026423275900405,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,timestep,2,4,6,7,12,3.2455140541646115,1.8386584375141255,6.288096725194771,0.0040568925677057,0.0078601209064934,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,1,2,3,4,6,1.376400608670501,0.9211428390500702,2.5121597442746757,0.0017205007608381,0.0031401996803433,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,timestep,3,8,13,18,28,3.98487991448457,2.528443182574363,12.53397782451435,0.0049810998931057,0.0156674722806429,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H1,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,3,4,5,5,2.0422099931676514,1.264521923001995,3.5413992698059475,0.0025527624914595,0.0044267490872574,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,timestep,4,9,13,18,27,5.307862077167381,2.62819813992247,13.848793818479916,0.0066348275964592,0.0173109922730998,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H2,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,4,4,5,5,2.767550101151484,1.48383687272511,4.40983323135797,0.0034594376264393,0.0055122915391974,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,timestep,2,6,9,12,17,2.8383711135412373,2.1160190282287634,8.298037393511741,0.0035479638919265,0.0103725467418896,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,matched SNN-BPTT,20260909,H3,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper_v9_signal_processing/03_five_seed/checkpoints/bptt_trained/seed_20260909/epoch_100.pt,f9dc34813fda3e71c51cef44b549d13de3c75bc85a692aab5d81bf6e2e52a92e,UNAVAILABLE,real_checkpoint_replay,time-collapsed,2,3,4,4,5,2.5128141985585444,1.380728835358647,3.977799732340362,0.0031410177481981,0.0049722496654254,01_spectral_metrics/bptt_trained_20260909.csv
N-MNIST,temporal ANN-DFA,20260830,H1,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,timestep,39,251,396,505,648,12.063736176862996,5.281444673048867,196.65377063688595,0.0150796702210787,0.2458172132961074,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H1,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,8,17,52,200,5.31283234870599,2.8620816124000834,17.497912925199408,0.0066410404358824,0.0218723911564992,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H2,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,timestep,7,56,126,190,278,8.30629305988536,4.002647057972913,54.74286595270912,0.0103828663248567,0.0684285824408864,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H2,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,8,9,24,91,5.646693790528754,2.665339921926212,14.372834357262336,0.0070583672381609,0.0179660429465779,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H3,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,timestep,6,28,65,104,167,7.259929012396139,3.615093261150901,37.15481086449463,0.0090749112654951,0.0464435135806182,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H3,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,8,11,22,64,5.457441973052446,2.6463703912387184,14.102758143078926,0.0068218024663155,0.0176284476788486,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H1,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,timestep,39,253,399,508,649,11.299350085555766,5.279821817249241,196.33488874433948,0.0141241876069447,0.2454186109304243,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H1,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,8,18,53,199,5.0099424136770025,2.8742543906280997,17.712212804968512,0.0062624280170962,0.0221402660062106,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H2,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,timestep,7,56,127,192,278,9.040062030377737,4.00773530781531,55.022121189473005,0.0113000775379721,0.0687776514868412,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H2,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,8,9,25,92,6.193683019517885,2.676478766244629,14.533826087925906,0.0077421037743973,0.0181672826099073,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H3,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,timestep,6,28,64,103,166,8.004640046204486,3.631853820398165,37.78279424883873,0.0100058000577556,0.0472284928110484,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260830,H3,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,completed_epoch_100,800,basis_eval,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260830/epoch_100.pt,e9da049cb3b321aa4f5700c71788e8d685b721f654fbafc0fe94502dde8dcc50,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,8,11,23,64,6.037503425095778,2.6744874891530195,14.504914008517751,0.0075468792813697,0.0181311425106471,01_spectral_metrics/temporal_ann_dfa_20260830.csv
N-MNIST,temporal ANN-DFA,20260831,H1,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260831/epoch_100.pt,582eaf2e63392b550e7f2d3208dda5e5757d7501c5ad43b98913f4a243bac29c,UNAVAILABLE,real_checkpoint_replay,timestep,68,286,425,527,657,12.06068157071065,5.580189691407631,265.12189236156644,0.0150758519633883,0.331402365451958,01_spectral_metrics/temporal_ann_dfa_20260831.csv
N-MNIST,temporal ANN-DFA,20260831,H1,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260831/epoch_100.pt,completed_epoch_100,800,basis_fit,results/paper1_experiment03_20260901_server/checkpoints/stageB_ann/temporal_ann_dfa/seed_20260831/epoch_100.pt,582eaf2e63392b550e7f2d3208dda5e5757d7501c5ad43b98913f4a243bac29c,UNAVAILABLE,real_checkpoint_replay,time-collapsed,4,9,30,80,236,4.211243562695425,2.9938921938327283,19.96323224375039,0.0052640544533692,0.0249540403046879,01_spectral_metrics/temporal_ann_dfa_20260831.csv
